Exchange,Sector,Industry,1_Year_Target,Today_High,Today_Low,Share_Volume,Average_Volume,Previous_Close,52_Week_High,52_Week_Low,Market_Cap,P/E_Ratio,Forward_P/E_1_Yr,Earnings_Per_Share,Annualized_Dividend,Ex_Dividend_Date,Dividend_Pay_Date,Current_Yield,Beta
NASDAQ-GS,Technology,Computer Software: Prepackaged Software,$552.50,N/A,39257,3634136,$514.49,$552.94,$274.73,241046850000,49.09,40.96,$10.48,N/A,N/A,N/A,N/A,0.0
