Exchange,Sector,Industry,1_Year_Target,Today_High,Today_Low,Share_Volume,Average_Volume,Previous_Close,52_Week_High,52_Week_Low,Market_Cap,P/E_Ratio,Forward_P/E_1_Yr,Earnings_Per_Share,Annualized_Dividend,Ex_Dividend_Date,Dividend_Pay_Date,Current_Yield,Beta
NASDAQ-GS,Consumer Staples,Beverages (Production/Distribution),$200.00,N/A,1953,4809767,$181.21,$196.88,$160.98,249849380897,31.74,24.23,$5.71,$5.06,2023-06-01,2023-06-30,2.79%,0.0
