date,close,volume,open,high,low,macd,rsi,aroon,adx,bollinger,stochastic,chandelier,pivots,adl,mfi,obv,pvo,zigzag,bop,elder,chop
2018-08-28,317124.0,277,316700.01,317730.0,316110.0,,,,,,,,,69.76296,,0.0,,,,,
2018-08-29,317505.01,160,317850.0,317850.0,316320.0,,,,,,,,,157.60818,,160.0,,,,,
2018-08-30,317000.0,364,317000.0,317450.0,315880.0,,,,,,,,,312.94577,,-204.0,,,,,
2018-08-31,315800.0,451,316900.0,316900.0,315000.0,,,,,,,,,241.73524,,-655.0,,,,,
2018-09-04,317250.0,169,315800.0,317250.0,315000.0,,,,,,,,,410.73526,,-486.0,,,,,
2018-09-05,319920.0,259,316500.0,319949.99,316123.0,,,,,,,,,665.67596,,-227.0,,,,,
2018-09-06,320035.0,388,318500.01,321175.06,318500.01,,,,,,,,,722.9582,,161.0,,,,,
2018-09-07,321700.01,250,320000.0,322743.41,320000.0,,,,,,,,,782.7934,,411.0,,,,,
2018-09-10,322560.0,256,322200.32,324995.0,322105.0,,,,,,,,324995.0,607.4024,,667.0,,,,,
2018-09-11,323242.0,204,321200.0,324420.0,320070.0,,,,,,,,326190.62,700.9141,,871.0,,,,,
2018-09-12,322340.0,188,321750.0,323420.0,321750.0,,,,,,,,327386.25,645.75244,,683.0,,,,,
2018-09-13,321575.0,281,322700.01,323454.87,321575.0,,,,,,,,328581.88,364.75244,,402.0,,,,,
2018-09-14,324999.0,211,323980.0,324999.0,323276.0,,,,,,,,329777.5,575.75244,,613.0,,,,8113.4585,
2018-09-17,324575.0,242,325040.0,325666.0,323835.61,,,,,,,,330973.12,529.2653,,371.0,,,0.20535477,8056.003,
2018-09-18,327436.0,538,325000.0,327820.0,324945.0,,78.798004,,,,,,332168.75,923.54913,62.664352,909.0,,,0.24718206,9401.337,39.485394
2018-09-19,332000.0,597,326400.01,332000.0,326400.01,,83.36477,,,,,,333364.38,1520.5491,66.517525,1506.0,,,0.33471662,12088.299,32.814
2018-09-20,333415.0,306,332300.0,334559.99,332300.0,,84.48085,,,,,,334560.0,1516.4885,74.41001,1812.0,,,0.36995697,17617.094,28.365376
2018-09-21,331336.0,447,333780.0,333860.0,331015.33,,76.373276,,,,87.532455,,334663.06,1170.2661,74.095375,1365.0,,,0.34994245,13713.991,29.13162
2018-09-24,327840.0,279,330300.0,330990.39,326940.01,,65.06533,,,,61.20863,,334766.16,1015.2531,68.45037,1086.0,,,0.26052853,6123.538,33.25187
