date,close,volume,open,high,low
2013-03-08,103.04,1549191,102.58,103.26,101.86
2013-03-11,102.44,2120669,103.55,103.69,102.35
2013-03-12,103.75,3794946,103.61,105.52,103.26
2013-03-13,103.42,2459086,103.99,104.19,102.91
2013-03-14,102.91,2316625,103.27,104.03,102.91
2013-03-15,101.746,4001582,102.55,102.99,101.51
2013-03-18,101.68,2137045,101.34,102.01,101.01
2013-03-19,102.12,2239374,101.86,102.5399,101.13
2013-03-20,103.08,2316262,102.44,103.355,102.335
2013-03-21,103.52,2216701,102.85,103.97,102.68
2013-03-22,105.11,2017000,103.46,105.12,103.44
2013-03-25,105.47,2315240,105.19,105.77,104.56
2013-03-26,105.97,1452685,105.69,106.01,105.44
2013-03-27,106.64,1970957,105.24,106.77,105.04
2013-03-28,106.11,1672784,106.66,107.0621,105.61
2013-04-01,105.81,1005672,106.00,106.59,105.381
2013-04-02,107.68,1831836,106.27,107.75,106.0301
2013-04-03,106.36,1833127,107.50,107.74,106.00
2013-04-04,106.36,1575701,106.26,106.89,105.46
2013-04-05,105.80,1678824,105.30,105.97,104.45
2013-04-08,107.04,1065671,106.45,107.09,105.87
2013-04-09,105.79,1947106,107.25,107.28,105.59
2013-04-10,105.75,1757155,105.73,106.52,105.525
2013-04-11,106.01,2319396,105.88,106.40,105.19
2013-04-12,106.13,1437668,106.14,106.79,105.651
2013-04-15,104.21,1818026,105.45,106.22,104.131
2013-04-16,105.55,2796434,104.73,105.79,104.55
2013-04-17,104.77,1882584,104.77,105.25,104.34
2013-04-18,103.61,1854230,104.76,105.12,103.33
2013-04-19,104.45,2215423,103.20,104.65,103.20
2013-04-22,105.16,2048310,104.43,105.78,104.27
2013-04-23,107.25,1731063,105.74,107.35,105.54
2013-04-24,107.83,2234212,107.46,108.35,107.30
2013-04-25,109.13,1846809,108.35,109.34,107.80
2013-04-26,109.27,2146663,108.90,109.75,108.38
2013-04-29,108.63,1728260,109.30,109.47,108.47
2013-04-30,108.43,1561133,108.12,108.57,107.68
2013-05-01,108.22,1199392,108.13,109.00,107.96
2013-05-02,108.69,1436947,108.17,109.29,107.72
2013-05-03,109.75,1407584,109.93,110.41,109.01
2013-05-06,109.09,1112698,109.71,110.25,109.03
2013-05-07,109.71,1617338,109.02,109.779,108.66
2013-05-08,109.61,863785,109.90,110.25,109.40
2013-05-09,109.14,1306233,109.88,110.155,108.88
2013-05-10,109.99,1239598,109.41,110.155,109.17
2013-05-13,110.01,1246524,109.69,110.325,109.60
2013-05-14,111.39,1932706,110.29,111.72,109.885
2013-05-15,112.82,1810523,110.86,112.95,110.69
2013-05-16,111.51,1487210,112.59,113.00,111.22
2013-05-17,113.05,1678219,112.21,113.19,111.64
2013-05-20,112.02,1664208,113.06,113.1289,111.95
2013-05-21,113.48,1945999,112.48,113.96,112.21
2013-05-22,113.38,2524281,113.33,114.72,112.93
2013-05-23,113.19,2225152,112.73,114.20,111.85
2013-05-24,114.39,1769595,112.48,114.69,112.25
2013-05-28,114.83,2693348,115.10,115.77,114.03
2013-05-29,112.95,1832194,114.53,114.655,112.74
2013-05-30,111.88,3458244,114.28,115.49,111.87
2013-05-31,109.631,3535754,112.12,112.74,109.63
2013-06-03,110.88,2341313,109.92,111.05,108.565
2013-06-04,110.66,1855182,110.86,111.81,109.90
2013-06-05,109.17,2018394,110.12,110.585,108.88
2013-06-06,111.09,2186733,109.54,111.13,109.38
2013-06-07,110.58,2013338,111.24,111.95,110.17
2013-06-10,110.31,1563896,110.93,111.03,109.64
2013-06-11,110.02,1066300,109.75,111.00,109.52
2013-06-12,109.40,1320185,110.75,110.82,109.11
2013-06-13,110.88,1218454,109.17,111.14,109.02
